0,109
1,45
2,110
3,46
4,110
5,46
6,108
7,44
8,109
9,45
10,110
11,46
12,110
13,46
14,108
15,44
16,77
17,13
18,78
19,14
20,78
21,14
22,76
23,12
24,77
25,13
26,78
27,14
28,78
29,14
30,76
31,12
32,101
33,37
34,102
35,38
36,102
37,38
38,100
39,36
40,101
41,37
42,102
43,38
44,102
45,38
46,100
47,36
48,69
49,5
50,70
51,6
52,70
53,6
54,68
55,4
56,69
57,5
58,70
59,6
60,70
61,6
62,68
63,4
64,1
65,1
66,2
67,2
68,2
69,2
70,0
71,0
72,1
73,1
74,2
75,2
76,2
77,2
78,0
79,0
80,1
81,1
82,2
83,2
84,2
85,2
86,0
87,0
88,1
89,1
90,2
91,2
92,2
93,2
94,0
95,0
96,1
97,1
98,2
99,2
100,2
101,2
102,0
103,0
104,1
105,1
106,2
107,2
108,2
109,2
110,0
111,0
112,1
113,1
114,2
115,2
116,2
117,2
118,0
119,0
120,1
121,1
122,2
123,2
124,2
125,2
126,0
127,0
