0,1655
1,1655
2,1911
3,1655
4,1573
5,1573
6,1829
7,1573
8,1774
9,1774
10,1902
11,1646
12,1708
13,1708
14,1836
15,1580
16,1639
17,1639
18,1895
19,1639
20,1573
21,1573
22,1829
23,1573
24,1766
25,1766
26,1894
27,1638
28,1700
29,1700
30,1828
31,1572
32,1137
33,1137
34,1393
35,1137
36,1057
37,1057
38,1313
39,1057
40,1248
41,1248
42,1376
43,1120
44,1184
45,1184
46,1312
47,1056
48,1121
49,1121
50,1377
51,1121
52,1057
53,1057
54,1313
55,1057
56,1248
57,1248
58,1376
59,1120
60,1184
61,1184
62,1312
63,1056
64,627
65,627
66,883
67,627
68,545
69,545
70,801
71,545
72,618
73,618
74,874
75,618
76,552
77,552
78,808
79,552
80,611
81,611
82,867
83,611
84,545
85,545
86,801
87,545
88,610
89,610
90,866
91,610
92,544
93,544
94,800
95,544
96,113
97,113
98,369
99,113
100,33
101,33
102,289
103,33
104,96
105,96
106,352
107,96
108,32
109,32
110,288
111,32
112,97
113,97
114,353
115,97
116,33
117,33
118,289
119,33
120,96
121,96
122,352
123,96
124,32
125,32
126,288
127,32
128,1138
129,1138
130,1138
131,1138
132,1056
133,1056
134,1056
135,1056
136,1258
137,1258
138,1130
139,1130
140,1192
141,1192
142,1064
143,1064
144,1122
145,1122
146,1122
147,1122
148,1056
149,1056
150,1056
151,1056
152,1250
153,1250
154,1122
155,1122
156,1184
157,1184
158,1056
159,1056
160,1136
161,1136
162,1136
163,1136
164,1056
165,1056
166,1056
167,1056
168,1248
169,1248
170,1120
171,1120
172,1184
173,1184
174,1056
175,1056
176,1120
177,1120
178,1120
179,1120
180,1056
181,1056
182,1056
183,1056
184,1248
185,1248
186,1120
187,1120
188,1184
189,1184
190,1056
191,1056
192,114
193,114
194,114
195,114
196,32
197,32
198,32
199,32
200,106
201,106
202,106
203,106
204,40
205,40
206,40
207,40
208,98
209,98
210,98
211,98
212,32
213,32
214,32
215,32
216,98
217,98
218,98
219,98
220,32
221,32
222,32
223,32
224,112
225,112
226,112
227,112
228,32
229,32
230,32
231,32
232,96
233,96
234,96
235,96
236,32
237,32
238,32
239,32
240,96
241,96
242,96
243,96
244,32
245,32
246,32
247,32
248,96
249,96
250,96
251,96
252,32
253,32
254,32
255,32
256,515
257,515
258,771
259,515
260,513
261,513
262,769
263,513
264,522
265,522
266,778
267,522
268,520
269,520
270,776
271,520
272,515
273,515
274,771
275,515
276,513
277,513
278,769
279,513
280,514
281,514
282,770
283,514
284,512
285,512
286,768
287,512
288,1
289,1
290,257
291,1
292,1
293,1
294,257
295,1
296,0
297,0
298,256
299,0
300,0
301,0
302,256
303,0
304,1
305,1
306,257
307,1
308,1
309,1
310,257
311,1
312,0
313,0
314,256
315,0
316,0
317,0
318,256
319,0
320,515
321,515
322,771
323,515
324,513
325,513
326,769
327,513
328,522
329,522
330,778
331,522
332,520
333,520
334,776
335,520
336,515
337,515
338,771
339,515
340,513
341,513
342,769
343,513
344,514
345,514
346,770
347,514
348,512
349,512
350,768
351,512
352,1
353,1
354,257
355,1
356,1
357,1
358,257
359,1
360,0
361,0
362,256
363,0
364,0
365,0
366,256
367,0
368,1
369,1
370,257
371,1
372,1
373,1
374,257
375,1
376,0
377,0
378,256
379,0
380,0
381,0
382,256
383,0
384,2
385,2
386,2
387,2
388,0
389,0
390,0
391,0
392,10
393,10
394,10
395,10
396,8
397,8
398,8
399,8
400,2
401,2
402,2
403,2
404,0
405,0
406,0
407,0
408,2
409,2
410,2
411,2
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,2
449,2
450,2
451,2
452,0
453,0
454,0
455,0
456,10
457,10
458,10
459,10
460,8
461,8
462,8
463,8
464,2
465,2
466,2
467,2
468,0
469,0
470,0
471,0
472,2
473,2
474,2
475,2
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,1108
513,1108
514,1364
515,1108
516,1028
517,1028
518,1284
519,1028
520,1220
521,1220
522,1348
523,1092
524,1156
525,1156
526,1284
527,1028
528,1092
529,1092
530,1348
531,1092
532,1028
533,1028
534,1284
535,1028
536,1220
537,1220
538,1348
539,1092
540,1156
541,1156
542,1284
543,1028
544,1104
545,1104
546,1360
547,1104
548,1024
549,1024
550,1280
551,1024
552,1216
553,1216
554,1344
555,1088
556,1152
557,1152
558,1280
559,1024
560,1088
561,1088
562,1344
563,1088
564,1024
565,1024
566,1280
567,1024
568,1216
569,1216
570,1344
571,1088
572,1152
573,1152
574,1280
575,1024
576,80
577,80
578,336
579,80
580,0
581,0
582,256
583,0
584,64
585,64
586,320
587,64
588,0
589,0
590,256
591,0
592,64
593,64
594,320
595,64
596,0
597,0
598,256
599,0
600,64
601,64
602,320
603,64
604,0
605,0
606,256
607,0
608,80
609,80
610,336
611,80
612,0
613,0
614,256
615,0
616,64
617,64
618,320
619,64
620,0
621,0
622,256
623,0
624,64
625,64
626,320
627,64
628,0
629,0
630,256
631,0
632,64
633,64
634,320
635,64
636,0
637,0
638,256
639,0
640,1104
641,1104
642,1104
643,1104
644,1024
645,1024
646,1024
647,1024
648,1216
649,1216
650,1088
651,1088
652,1152
653,1152
654,1024
655,1024
656,1088
657,1088
658,1088
659,1088
660,1024
661,1024
662,1024
663,1024
664,1216
665,1216
666,1088
667,1088
668,1152
669,1152
670,1024
671,1024
672,1104
673,1104
674,1104
675,1104
676,1024
677,1024
678,1024
679,1024
680,1216
681,1216
682,1088
683,1088
684,1152
685,1152
686,1024
687,1024
688,1088
689,1088
690,1088
691,1088
692,1024
693,1024
694,1024
695,1024
696,1216
697,1216
698,1088
699,1088
700,1152
701,1152
702,1024
703,1024
704,80
705,80
706,80
707,80
708,0
709,0
710,0
711,0
712,64
713,64
714,64
715,64
716,0
717,0
718,0
719,0
720,64
721,64
722,64
723,64
724,0
725,0
726,0
727,0
728,64
729,64
730,64
731,64
732,0
733,0
734,0
735,0
736,80
737,80
738,80
739,80
740,0
741,0
742,0
743,0
744,64
745,64
746,64
747,64
748,0
749,0
750,0
751,0
752,64
753,64
754,64
755,64
756,0
757,0
758,0
759,0
760,64
761,64
762,64
763,64
764,0
765,0
766,0
767,0
768,0
769,0
770,256
771,0
772,0
773,0
774,256
775,0
776,0
777,0
778,256
779,0
780,0
781,0
782,256
783,0
784,0
785,0
786,256
787,0
788,0
789,0
790,256
791,0
792,0
793,0
794,256
795,0
796,0
797,0
798,256
799,0
800,0
801,0
802,256
803,0
804,0
805,0
806,256
807,0
808,0
809,0
810,256
811,0
812,0
813,0
814,256
815,0
816,0
817,0
818,256
819,0
820,0
821,0
822,256
823,0
824,0
825,0
826,256
827,0
828,0
829,0
830,256
831,0
832,0
833,0
834,256
835,0
836,0
837,0
838,256
839,0
840,0
841,0
842,256
843,0
844,0
845,0
846,256
847,0
848,0
849,0
850,256
851,0
852,0
853,0
854,256
855,0
856,0
857,0
858,256
859,0
860,0
861,0
862,256
863,0
864,0
865,0
866,256
867,0
868,0
869,0
870,256
871,0
872,0
873,0
874,256
875,0
876,0
877,0
878,256
879,0
880,0
881,0
882,256
883,0
884,0
885,0
886,256
887,0
888,0
889,0
890,256
891,0
892,0
893,0
894,256
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,1590
1025,1590
1026,1590
1027,1590
1028,1572
1029,1572
1030,1572
1031,1572
1032,1710
1033,1710
1034,1582
1035,1582
1036,1708
1037,1708
1038,1580
1039,1580
1040,1574
1041,1574
1042,1574
1043,1574
1044,1572
1045,1572
1046,1572
1047,1572
1048,1702
1049,1702
1050,1574
1051,1574
1052,1700
1053,1700
1054,1572
1055,1572
1056,1072
1057,1072
1058,1072
1059,1072
1060,1056
1061,1056
1062,1056
1063,1056
1064,1184
1065,1184
1066,1056
1067,1056
1068,1184
1069,1184
1070,1056
1071,1056
1072,1056
1073,1056
1074,1056
1075,1056
1076,1056
1077,1056
1078,1056
1079,1056
1080,1184
1081,1184
1082,1056
1083,1056
1084,1184
1085,1184
1086,1056
1087,1056
1088,562
1089,562
1090,562
1091,562
1092,544
1093,544
1094,544
1095,544
1096,554
1097,554
1098,554
1099,554
1100,552
1101,552
1102,552
1103,552
1104,546
1105,546
1106,546
1107,546
1108,544
1109,544
1110,544
1111,544
1112,546
1113,546
1114,546
1115,546
1116,544
1117,544
1118,544
1119,544
1120,48
1121,48
1122,48
1123,48
1124,32
1125,32
1126,32
1127,32
1128,32
1129,32
1130,32
1131,32
1132,32
1133,32
1134,32
1135,32
1136,32
1137,32
1138,32
1139,32
1140,32
1141,32
1142,32
1143,32
1144,32
1145,32
1146,32
1147,32
1148,32
1149,32
1150,32
1151,32
1152,1074
1153,1074
1154,1074
1155,1074
1156,1056
1157,1056
1158,1056
1159,1056
1160,1194
1161,1194
1162,1066
1163,1066
1164,1192
1165,1192
1166,1064
1167,1064
1168,1058
1169,1058
1170,1058
1171,1058
1172,1056
1173,1056
1174,1056
1175,1056
1176,1186
1177,1186
1178,1058
1179,1058
1180,1184
1181,1184
1182,1056
1183,1056
1184,1072
1185,1072
1186,1072
1187,1072
1188,1056
1189,1056
1190,1056
1191,1056
1192,1184
1193,1184
1194,1056
1195,1056
1196,1184
1197,1184
1198,1056
1199,1056
1200,1056
1201,1056
1202,1056
1203,1056
1204,1056
1205,1056
1206,1056
1207,1056
1208,1184
1209,1184
1210,1056
1211,1056
1212,1184
1213,1184
1214,1056
1215,1056
1216,50
1217,50
1218,50
1219,50
1220,32
1221,32
1222,32
1223,32
1224,42
1225,42
1226,42
1227,42
1228,40
1229,40
1230,40
1231,40
1232,34
1233,34
1234,34
1235,34
1236,32
1237,32
1238,32
1239,32
1240,34
1241,34
1242,34
1243,34
1244,32
1245,32
1246,32
1247,32
1248,48
1249,48
1250,48
1251,48
1252,32
1253,32
1254,32
1255,32
1256,32
1257,32
1258,32
1259,32
1260,32
1261,32
1262,32
1263,32
1264,32
1265,32
1266,32
1267,32
1268,32
1269,32
1270,32
1271,32
1272,32
1273,32
1274,32
1275,32
1276,32
1277,32
1278,32
1279,32
1280,514
1281,514
1282,514
1283,514
1284,512
1285,512
1286,512
1287,512
1288,522
1289,522
1290,522
1291,522
1292,520
1293,520
1294,520
1295,520
1296,514
1297,514
1298,514
1299,514
1300,512
1301,512
1302,512
1303,512
1304,514
1305,514
1306,514
1307,514
1308,512
1309,512
1310,512
1311,512
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,514
1345,514
1346,514
1347,514
1348,512
1349,512
1350,512
1351,512
1352,522
1353,522
1354,522
1355,522
1356,520
1357,520
1358,520
1359,520
1360,514
1361,514
1362,514
1363,514
1364,512
1365,512
1366,512
1367,512
1368,514
1369,514
1370,514
1371,514
1372,512
1373,512
1374,512
1375,512
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,2
1409,2
1410,2
1411,2
1412,0
1413,0
1414,0
1415,0
1416,10
1417,10
1418,10
1419,10
1420,8
1421,8
1422,8
1423,8
1424,2
1425,2
1426,2
1427,2
1428,0
1429,0
1430,0
1431,0
1432,2
1433,2
1434,2
1435,2
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,2
1473,2
1474,2
1475,2
1476,0
1477,0
1478,0
1479,0
1480,10
1481,10
1482,10
1483,10
1484,8
1485,8
1486,8
1487,8
1488,2
1489,2
1490,2
1491,2
1492,0
1493,0
1494,0
1495,0
1496,2
1497,2
1498,2
1499,2
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,1044
1537,1044
1538,1044
1539,1044
1540,1028
1541,1028
1542,1028
1543,1028
1544,1156
1545,1156
1546,1028
1547,1028
1548,1156
1549,1156
1550,1028
1551,1028
1552,1028
1553,1028
1554,1028
1555,1028
1556,1028
1557,1028
1558,1028
1559,1028
1560,1156
1561,1156
1562,1028
1563,1028
1564,1156
1565,1156
1566,1028
1567,1028
1568,1040
1569,1040
1570,1040
1571,1040
1572,1024
1573,1024
1574,1024
1575,1024
1576,1152
1577,1152
1578,1024
1579,1024
1580,1152
1581,1152
1582,1024
1583,1024
1584,1024
1585,1024
1586,1024
1587,1024
1588,1024
1589,1024
1590,1024
1591,1024
1592,1152
1593,1152
1594,1024
1595,1024
1596,1152
1597,1152
1598,1024
1599,1024
1600,16
1601,16
1602,16
1603,16
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,16
1633,16
1634,16
1635,16
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,1040
1665,1040
1666,1040
1667,1040
1668,1024
1669,1024
1670,1024
1671,1024
1672,1152
1673,1152
1674,1024
1675,1024
1676,1152
1677,1152
1678,1024
1679,1024
1680,1024
1681,1024
1682,1024
1683,1024
1684,1024
1685,1024
1686,1024
1687,1024
1688,1152
1689,1152
1690,1024
1691,1024
1692,1152
1693,1152
1694,1024
1695,1024
1696,1040
1697,1040
1698,1040
1699,1040
1700,1024
1701,1024
1702,1024
1703,1024
1704,1152
1705,1152
1706,1024
1707,1024
1708,1152
1709,1152
1710,1024
1711,1024
1712,1024
1713,1024
1714,1024
1715,1024
1716,1024
1717,1024
1718,1024
1719,1024
1720,1152
1721,1152
1722,1024
1723,1024
1724,1152
1725,1152
1726,1024
1727,1024
1728,16
1729,16
1730,16
1731,16
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,16
1761,16
1762,16
1763,16
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
